User_id,Extension,TipoMov,fecha
88,-4,1,11/03/2023 10:47
88,-9,0,13/03/2023 20:07
88,-9,1,19/03/2023 16:36
88,-2,0,30/03/2023 00:47
88,-3,1,02/04/2023 09:38
88,-8,0,06/04/2023 09:31
88,5,1,07/04/2023 01:14
88,-5,0,08/04/2023 07:35
88,-4,1,11/04/2023 10:57
88,1,0,12/04/2023 02:29
88,-6,1,26/04/2023 10:53
88,-3,0,26/04/2023 17:31
88,-1,1,27/04/2023 06:31
88,8,0,27/04/2023 20:36
88,4,1,28/04/2023 01:06
88,0,0,05/05/2023 09:05
88,-2,1,09/05/2023 19:50
88,0,0,10/05/2023 22:02
88,4,1,11/05/2023 09:52
88,4,0,12/05/2023 07:17
88,-5,1,13/05/2023 13:07
88,-8,0,18/05/2023 03:05
88,-6,1,19/05/2023 14:04
88,5,0,25/05/2023 21:16
88,4,1,26/05/2023 11:06
88,7,0,01/06/2023 13:03
88,-5,1,10/06/2023 14:13
88,-9,0,13/06/2023 05:46
88,9,1,16/06/2023 03:39
88,1,0,20/06/2023 03:03
88,-5,1,23/06/2023 03:03
88,2,0,27/06/2023 04:20
88,-7,1,28/06/2023 16:47
88,-7,0,14/07/2023 10:28
88,4,1,19/07/2023 00:17
88,-6,0,20/07/2023 16:30
88,2,1,22/07/2023 13:50
88,6,0,22/07/2023 21:18
88,6,1,27/07/2023 06:50
88,2,0,29/07/2023 02:18
88,-4,1,29/07/2023 12:01
88,-6,0,29/07/2023 19:52
88,4,1,04/08/2023 03:14
88,7,0,05/08/2023 05:50
88,-4,1,11/08/2023 23:19
88,-2,0,17/08/2023 19:11
88,-2,1,20/08/2023 17:25
88,-4,0,25/08/2023 03:01
88,9,1,03/09/2023 04:17
88,4,0,05/09/2023 18:40
88,1,1,10/09/2023 05:45
88,-3,0,14/09/2023 11:07
88,-7,1,17/09/2023 01:39
88,-10,0,21/09/2023 21:44
88,-4,1,30/09/2023 18:42
88,-2,0,16/10/2023 10:05
88,-10,1,30/10/2023 15:18
88,5,0,01/11/2023 14:51
88,0,1,17/11/2023 09:09
88,-10,0,26/11/2023 13:03
88,4,1,04/12/2023 20:54
88,-5,0,07/12/2023 11:12
88,0,1,09/12/2023 22:44
88,2,0,10/12/2023 01:33
88,8,1,13/12/2023 04:01
88,6,0,14/12/2023 23:54
88,7,1,20/12/2023 02:53
88,-4,0,27/12/2023 11:12
88,-10,1,30/12/2023 07:13
88,4,0,30/12/2023 20:55
88,9,1,31/12/2023 12:54
88,3,0,02/01/2024 11:25
88,-4,1,04/01/2024 21:13
88,4,0,05/01/2024 02:05
88,4,1,11/01/2024 14:42
88,-6,0,12/01/2024 23:18
88,-10,1,13/01/2024 23:53
88,3,0,16/01/2024 01:46
88,-2,1,23/01/2024 03:14
88,-8,0,24/01/2024 10:05
88,-3,1,25/01/2024 18:14
88,-7,0,27/01/2024 17:57
88,1,1,29/01/2024 05:44
88,0,0,12/02/2024 01:41
88,8,1,12/02/2024 21:18
88,6,0,13/02/2024 04:09
88,-9,1,19/02/2024 06:00
88,-8,0,20/02/2024 00:20
88,2,1,20/02/2024 01:23
88,-6,0,24/02/2024 11:12
88,-7,1,25/02/2024 00:17
88,0,0,26/02/2024 06:31
88,1,1,02/03/2024 04:01
88,-8,0,13/03/2024 05:45
88,-10,1,24/03/2024 00:11
88,-7,0,25/03/2024 02:40
88,-7,1,27/03/2024 05:14
88,-1,0,30/03/2024 03:34
88,-4,1,08/04/2024 03:39
88,7,0,14/04/2024 08:46
88,-5,1,15/04/2024 06:33
88,-10,0,18/04/2024 13:57
88,4,1,01/05/2024 02:20
88,-7,0,05/05/2024 02:59
88,-6,1,12/05/2024 21:07
88,9,0,13/05/2024 07:51
88,2,1,21/05/2024 08:51
88,5,0,24/05/2024 15:53
88,6,1,28/05/2024 04:02
88,-1,0,30/05/2024 15:20
88,-4,1,30/05/2024 16:04
88,3,0,09/06/2024 21:50
88,-7,1,15/06/2024 00:34
88,-5,0,15/06/2024 05:55
88,-1,1,18/06/2024 20:57
88,-3,0,19/06/2024 02:49
88,5,1,20/06/2024 16:44
88,1,0,24/06/2024 06:37
88,7,1,28/06/2024 10:36
88,-8,0,02/07/2024 07:18
88,-2,1,02/07/2024 11:18
88,4,0,06/07/2024 05:51
88,-9,1,07/07/2024 23:30
88,2,0,08/07/2024 09:33
88,-3,1,11/07/2024 11:54
88,0,0,18/07/2024 15:47
88,-3,1,22/07/2024 11:38
88,6,0,01/08/2024 21:40
88,-9,1,06/08/2024 12:45
88,3,0,06/08/2024 22:35
88,-6,1,09/08/2024 07:15
88,-3,0,09/08/2024 16:49
88,9,1,14/08/2024 13:13
88,9,0,19/08/2024 00:59
88,-10,1,20/08/2024 02:47
88,-6,0,23/08/2024 08:39
88,-1,1,25/08/2024 15:54
88,-3,0,01/09/2024 09:43
88,6,1,01/09/2024 12:16
88,-2,0,05/09/2024 20:26
88,-5,1,14/09/2024 15:10
88,9,0,22/09/2024 12:41
88,7,1,27/09/2024 18:41
88,-5,0,28/09/2024 19:12
88,0,1,29/09/2024 00:33
89,2,0,02/01/2023 05:57
89,-1,1,02/01/2023 13:44
89,-3,0,04/01/2023 19:43
89,-6,1,04/01/2023 23:23
89,-3,0,07/01/2023 12:31
89,5,1,12/01/2023 15:26
89,2,0,14/01/2023 17:25
89,8,1,15/01/2023 02:24
89,3,0,17/01/2023 20:30
89,4,1,07/02/2023 19:41
89,-6,0,10/02/2023 14:50
89,6,1,15/02/2023 16:39
89,-4,0,17/02/2023 05:29
89,-8,1,19/02/2023 00:21
89,2,0,24/02/2023 13:03
89,0,1,02/03/2023 18:44
89,-5,0,08/03/2023 20:05
89,9,1,19/03/2023 04:48
89,-1,0,23/03/2023 06:13
89,0,1,04/04/2023 21:01
89,-3,0,07/04/2023 11:54
89,6,1,07/04/2023 18:59
89,-9,0,09/04/2023 04:44
89,8,1,12/04/2023 16:29
89,-3,0,19/04/2023 13:01
89,5,1,21/04/2023 11:20
89,0,0,25/04/2023 23:40
89,-7,1,27/04/2023 07:27
89,6,0,03/05/2023 12:29
89,-5,1,03/05/2023 15:42
89,-8,0,16/05/2023 01:35
89,-4,1,18/05/2023 10:22
89,6,0,19/05/2023 03:58
89,7,1,20/05/2023 20:11
89,-8,0,23/05/2023 10:07
89,0,1,31/05/2023 20:25
89,-1,0,31/05/2023 22:05
89,5,1,05/06/2023 14:53
89,-5,0,09/06/2023 06:29
89,-2,1,13/06/2023 21:07
89,-4,0,14/06/2023 16:27
89,-1,1,16/06/2023 07:01
89,-4,0,22/06/2023 22:41
89,-5,1,25/06/2023 12:17
89,6,0,28/06/2023 10:45
89,2,1,29/06/2023 07:08
89,-4,0,30/06/2023 03:57
89,-4,1,02/07/2023 00:30
89,0,0,08/07/2023 11:33
89,-10,1,17/07/2023 13:12
89,-5,0,24/07/2023 10:46
89,-9,1,29/07/2023 08:29
89,8,0,29/07/2023 12:32
89,-8,1,30/07/2023 01:41
89,-8,0,01/08/2023 08:01
89,-9,1,01/08/2023 21:05
89,-9,0,04/08/2023 05:09
89,2,1,09/08/2023 22:31
89,-7,0,10/08/2023 20:03
89,8,1,17/08/2023 23:18
89,-4,0,19/08/2023 06:22
89,0,1,24/08/2023 07:44
89,-3,0,01/09/2023 01:50
89,-4,1,01/09/2023 19:02
89,-7,0,05/09/2023 20:32
89,-2,1,09/09/2023 06:13
89,-1,0,09/09/2023 10:55
89,0,1,10/09/2023 04:08
89,-10,0,10/09/2023 06:31
89,-7,1,11/09/2023 03:42
89,4,0,12/09/2023 22:54
89,-2,1,21/09/2023 23:07
89,-7,0,26/09/2023 18:00
89,-3,1,02/10/2023 14:21
89,-9,0,03/10/2023 14:39
89,-6,1,08/10/2023 07:31
89,-4,0,20/10/2023 02:38
89,-9,1,30/10/2023 10:31
89,5,0,01/11/2023 18:28
89,-2,1,12/11/2023 10:06
89,4,0,15/11/2023 23:23
89,-8,1,22/11/2023 20:42
89,-2,0,24/11/2023 11:12
89,5,1,30/11/2023 14:44
89,8,0,05/12/2023 18:19
89,1,1,18/12/2023 02:50
89,4,0,18/12/2023 06:01
89,5,1,26/12/2023 20:18
89,-9,0,01/01/2024 13:58
89,-8,1,06/01/2024 04:59
89,-7,0,10/01/2024 12:58
89,3,1,10/01/2024 19:19
89,-3,0,17/01/2024 08:53
89,2,1,25/01/2024 10:29
89,-3,0,29/01/2024 02:52
89,-6,1,31/01/2024 11:28
89,2,0,04/02/2024 08:22
89,8,1,10/02/2024 04:03
89,3,0,12/02/2024 16:05
89,5,1,15/02/2024 02:37
89,0,0,17/02/2024 06:18
89,-6,1,19/02/2024 17:42
89,-9,0,28/02/2024 00:16
89,5,1,29/02/2024 20:23
89,0,0,02/03/2024 17:20
89,-5,1,03/03/2024 13:17
89,-10,0,06/03/2024 20:37
89,-5,1,09/03/2024 13:36
89,3,0,23/03/2024 11:33
89,6,1,23/03/2024 17:46
89,-8,0,25/03/2024 06:42
89,-6,1,08/04/2024 09:25
89,0,0,14/04/2024 02:49
89,4,1,14/04/2024 14:24
89,9,0,21/04/2024 22:02
89,8,1,01/05/2024 14:20
89,-2,0,02/05/2024 19:14
89,6,1,04/05/2024 01:16
89,-6,0,08/05/2024 12:33
89,-6,1,13/05/2024 18:40
89,7,0,14/05/2024 13:21
89,-6,1,15/05/2024 15:28
89,2,0,17/05/2024 08:19
89,2,1,22/05/2024 12:58
89,2,0,24/05/2024 06:02
89,-8,1,29/05/2024 15:55
89,6,0,30/05/2024 13:35
89,2,1,02/06/2024 06:03
89,-9,0,02/06/2024 11:45
89,-9,1,05/06/2024 03:16
89,-7,0,08/06/2024 08:22
89,-4,1,09/06/2024 22:38
89,3,0,12/06/2024 17:30
89,-4,1,14/06/2024 12:45
89,-6,0,16/06/2024 12:35
89,6,1,18/06/2024 15:53
89,0,0,19/06/2024 01:34
89,-10,1,19/06/2024 05:44
89,6,0,04/07/2024 03:31
89,4,1,05/07/2024 08:50
89,0,0,09/07/2024 23:56
89,5,1,12/07/2024 14:34
89,6,0,23/07/2024 17:25
89,-7,1,24/07/2024 11:32
89,-6,0,30/07/2024 09:46
89,-9,1,31/07/2024 04:09
89,0,0,01/08/2024 07:02
89,4,1,02/08/2024 00:30
89,-4,0,10/08/2024 12:57
89,6,1,15/08/2024 08:58
89,3,0,24/08/2024 02:07
89,-6,1,30/08/2024 15:12
89,4,0,06/09/2024 14:53
89,4,1,11/09/2024 06:56
89,-9,0,12/09/2024 05:17
89,-9,1,23/09/2024 12:08
89,-8,0,23/09/2024 15:22
89,-8,1,27/09/2024 22:52
90,-6,0,03/01/2023 09:07
90,-3,1,07/01/2023 17:51
90,2,0,10/01/2023 07:43
90,6,1,14/01/2023 15:32
90,8,0,17/01/2023 03:36
90,-7,1,26/01/2023 01:41
90,3,0,30/01/2023 05:50
90,2,1,01/02/2023 19:56
90,-7,0,02/02/2023 16:32
90,7,1,02/02/2023 23:43
90,-4,0,06/02/2023 16:14
90,-1,1,06/02/2023 21:29
90,9,0,10/02/2023 20:19
90,-3,1,15/02/2023 03:02
90,-3,0,17/02/2023 06:24
90,-8,1,18/02/2023 23:11
90,9,0,20/02/2023 04:55
90,-2,1,28/02/2023 20:04
90,-4,0,02/03/2023 00:10
90,-3,1,02/03/2023 12:39
90,-4,0,03/03/2023 05:42
90,0,1,14/03/2023 19:52
90,-5,0,16/03/2023 02:40
90,-5,1,25/03/2023 00:18
90,2,0,27/03/2023 02:47
90,-7,1,27/03/2023 21:21
90,6,0,29/03/2023 02:47
90,-4,1,30/03/2023 12:20
90,-8,0,02/04/2023 08:52
90,4,1,08/04/2023 02:13
90,-4,0,09/04/2023 17:58
90,-1,1,19/04/2023 16:22
90,9,0,28/04/2023 12:43
90,-3,1,30/04/2023 11:24
90,2,0,03/05/2023 14:53
90,-2,1,06/05/2023 22:46
90,-5,0,11/05/2023 05:39
90,-4,1,21/05/2023 22:11
90,7,0,22/05/2023 23:38
90,-10,1,24/05/2023 09:59
90,8,0,25/05/2023 22:36
90,6,1,31/05/2023 23:06
90,9,0,06/06/2023 16:59
90,-3,1,06/06/2023 23:28
90,9,0,21/06/2023 15:14
90,-2,1,22/06/2023 01:25
90,-7,0,26/06/2023 17:57
90,6,1,04/07/2023 18:07
90,-2,0,08/07/2023 05:58
90,4,1,30/07/2023 03:23
90,-5,0,04/08/2023 02:17
90,0,1,09/08/2023 17:55
90,7,0,10/08/2023 06:18
90,-5,1,13/08/2023 12:06
90,-2,0,13/08/2023 20:47
90,3,1,22/08/2023 00:22
90,-3,0,23/08/2023 06:18
90,-10,1,05/09/2023 22:43
90,-6,0,10/09/2023 04:21
90,3,1,10/09/2023 07:41
90,6,0,10/09/2023 19:12
90,-6,1,12/09/2023 16:48
90,7,0,15/09/2023 10:01
90,0,1,16/09/2023 05:25
90,-2,0,16/09/2023 09:23
90,-9,1,16/09/2023 20:47
90,3,0,21/09/2023 06:50
90,-5,1,27/09/2023 09:46
90,-7,0,27/09/2023 17:20
90,-3,1,06/10/2023 08:37
90,6,0,07/10/2023 14:44
90,1,1,12/10/2023 06:48
90,-8,0,17/10/2023 11:38
90,-2,1,18/10/2023 03:19
90,-2,0,18/10/2023 10:21
90,3,1,22/10/2023 02:58
90,0,0,24/10/2023 00:18
90,-1,1,29/10/2023 06:04
90,-4,0,29/10/2023 23:09
90,-4,1,05/11/2023 07:33
90,-1,0,15/11/2023 10:07
90,4,1,19/11/2023 16:43
90,-10,0,01/12/2023 22:43
90,3,1,04/12/2023 15:06
90,-6,0,07/12/2023 19:25
90,-4,1,09/12/2023 18:35
90,-2,0,12/12/2023 01:46
90,-6,1,15/12/2023 21:26
90,0,0,17/12/2023 13:08
90,2,1,02/01/2024 13:09
90,-3,0,03/01/2024 14:03
90,9,1,11/01/2024 08:23
90,0,0,11/01/2024 14:01
90,8,1,18/01/2024 04:28
90,0,0,18/01/2024 10:04
90,5,1,22/01/2024 05:00
90,6,0,02/02/2024 20:58
90,-6,1,24/02/2024 06:38
90,-6,0,09/03/2024 07:00
90,5,1,14/03/2024 18:04
90,-2,0,16/03/2024 16:54
90,-9,1,26/03/2024 07:12
90,9,0,27/03/2024 19:06
90,-7,1,28/03/2024 02:17
90,-9,0,31/03/2024 23:38
90,-6,1,05/04/2024 16:41
90,4,0,07/04/2024 12:00
90,8,1,13/04/2024 02:20
90,-7,0,30/04/2024 21:57
90,8,1,06/05/2024 17:41
90,9,0,09/05/2024 19:51
90,3,1,01/06/2024 08:24
90,-10,0,10/06/2024 17:41
90,-7,1,16/06/2024 21:14
90,-6,0,17/06/2024 15:37
90,-8,1,17/06/2024 23:53
90,0,0,22/06/2024 15:07
90,7,1,22/06/2024 16:43
90,1,0,26/06/2024 20:11
90,-10,1,01/07/2024 09:13
90,-6,0,07/07/2024 18:34
90,0,1,07/07/2024 19:03
90,-10,0,08/07/2024 16:54
90,3,1,12/07/2024 09:26
90,4,0,14/07/2024 14:50
90,5,1,18/07/2024 05:59
90,-9,0,21/07/2024 15:42
90,-2,1,22/07/2024 07:33
90,-5,0,25/07/2024 13:57
90,-5,1,31/07/2024 04:14
90,2,0,03/08/2024 16:05
90,4,1,06/08/2024 10:01
90,3,0,08/08/2024 00:55
90,-8,1,12/08/2024 17:02
90,-1,0,13/08/2024 10:40
90,-6,1,21/08/2024 23:41
90,8,0,23/08/2024 17:56
90,-6,1,23/08/2024 23:36
90,-7,0,27/08/2024 08:02
90,-1,1,11/09/2024 06:45
90,-10,0,11/09/2024 14:42
90,-7,1,25/09/2024 03:44
90,-10,0,27/09/2024 16:37
91,8,1,01/01/2023 03:00
91,6,0,16/01/2023 07:19
91,9,1,18/01/2023 13:53
91,6,0,22/01/2023 16:32
91,-7,1,27/01/2023 04:04
91,-2,0,29/01/2023 15:54
91,8,1,30/01/2023 09:11
91,6,0,04/02/2023 05:17
91,8,1,06/02/2023 09:09
91,4,0,11/02/2023 16:48
91,4,1,13/02/2023 02:31
91,2,0,26/02/2023 19:15
91,-2,1,27/02/2023 18:11
91,0,0,27/02/2023 18:35
91,-10,1,01/03/2023 10:05
91,-3,0,02/03/2023 17:54
91,9,1,05/03/2023 05:05
91,-3,0,05/03/2023 14:19
91,4,1,05/03/2023 19:34
91,-2,0,07/03/2023 20:36
91,4,1,11/03/2023 05:38
91,3,0,15/03/2023 15:54
91,-5,1,18/03/2023 07:04
91,5,0,22/03/2023 15:19
91,2,1,23/03/2023 03:15
91,9,0,23/03/2023 06:45
91,7,1,04/04/2023 00:58
91,-7,0,04/04/2023 07:25
91,4,1,13/04/2023 00:35
91,6,0,14/04/2023 09:23
91,-2,1,14/04/2023 22:39
91,8,0,15/04/2023 14:26
91,-9,1,16/04/2023 00:03
91,-7,0,16/04/2023 14:27
91,3,1,24/04/2023 04:52
91,2,0,24/04/2023 08:32
91,-9,1,01/05/2023 16:12
91,6,0,02/05/2023 08:07
91,-10,1,04/05/2023 02:27
91,7,0,06/05/2023 04:33
91,-1,1,08/05/2023 00:19
91,-4,0,11/05/2023 18:26
91,-2,1,13/05/2023 07:42
91,-9,0,15/05/2023 06:49
91,-5,1,16/05/2023 17:03
91,-7,0,20/05/2023 10:53
91,7,1,22/05/2023 04:25
91,9,0,28/05/2023 10:01
91,-2,1,29/05/2023 21:29
91,-7,0,29/05/2023 22:26
91,-1,1,02/06/2023 19:40
91,-5,0,04/06/2023 07:47
91,-9,1,05/06/2023 06:07
91,9,0,17/06/2023 09:47
91,-8,1,20/06/2023 06:52
91,9,0,10/07/2023 08:13
91,0,1,12/07/2023 03:28
91,7,0,13/07/2023 18:42
91,-1,1,15/07/2023 23:28
91,-3,0,17/07/2023 23:13
91,-3,1,23/07/2023 17:44
91,3,0,28/07/2023 06:20
91,-8,1,02/08/2023 10:21
91,-8,0,11/08/2023 07:53
91,1,1,20/08/2023 09:03
91,-2,0,01/09/2023 15:50
91,3,1,08/09/2023 15:03
91,1,0,16/09/2023 11:57
91,-10,1,02/10/2023 03:39
91,-1,0,03/10/2023 13:03
91,-2,1,07/10/2023 08:37
91,6,0,10/10/2023 12:24
91,2,1,17/10/2023 14:08
91,2,0,23/10/2023 18:22
91,-6,1,25/10/2023 16:49
91,-3,0,27/10/2023 07:27
91,8,1,28/10/2023 04:40
91,-9,0,28/10/2023 19:28
91,-10,1,01/11/2023 19:06
91,-1,0,05/11/2023 21:16
91,-9,1,06/11/2023 18:29
91,7,0,09/11/2023 13:38
91,3,1,14/11/2023 04:35
91,6,0,16/11/2023 04:15
91,-3,1,19/11/2023 07:07
91,-8,0,20/11/2023 07:21
91,-5,1,21/11/2023 21:51
91,-4,0,29/11/2023 15:26
91,1,1,28/12/2023 04:30
91,-3,0,28/12/2023 08:41
91,7,1,02/01/2024 10:16
91,-1,0,04/01/2024 21:43
91,-8,1,05/01/2024 17:14
91,-5,0,14/01/2024 09:16
91,4,1,15/01/2024 01:12
91,6,0,16/01/2024 08:47
91,7,1,17/01/2024 14:22
91,-4,0,27/01/2024 02:45
91,-6,1,01/02/2024 17:39
91,3,0,01/02/2024 21:41
91,0,1,03/02/2024 13:13
91,8,0,08/02/2024 15:50
91,-7,1,13/02/2024 04:56
91,0,0,16/02/2024 03:56
91,3,1,17/02/2024 13:11
91,-8,0,17/02/2024 21:22
91,-7,1,22/02/2024 06:35
91,-9,0,22/02/2024 15:54
91,5,1,22/02/2024 23:46
91,-3,0,27/02/2024 15:30
91,-10,1,10/03/2024 14:55
91,-4,0,10/03/2024 15:59
91,1,1,11/03/2024 22:00
91,1,0,24/03/2024 02:53
91,-2,1,29/03/2024 12:34
91,-5,0,02/04/2024 00:45
91,6,1,04/04/2024 02:06
91,2,0,05/04/2024 11:09
91,-2,1,12/04/2024 10:51
91,-6,0,13/04/2024 07:09
91,-5,1,15/04/2024 11:41
91,9,0,15/04/2024 15:29
91,-1,1,16/04/2024 15:48
91,0,0,20/04/2024 04:53
91,-9,1,07/05/2024 02:38
91,4,0,13/05/2024 14:02
91,6,1,18/05/2024 02:16
91,-10,0,20/05/2024 04:33
91,4,1,03/06/2024 12:43
91,6,0,05/06/2024 18:03
91,-9,1,06/06/2024 00:17
91,6,0,08/06/2024 05:14
91,-4,1,09/06/2024 15:22
91,-2,0,18/06/2024 16:49
91,9,1,23/06/2024 14:09
91,8,0,27/06/2024 21:57
91,1,1,03/07/2024 18:29
91,-10,0,05/07/2024 07:36
91,-8,1,09/07/2024 06:40
91,-1,0,10/07/2024 06:26
91,1,1,11/07/2024 00:50
91,-10,0,13/07/2024 11:13
91,-3,1,21/07/2024 23:22
91,4,0,23/07/2024 04:20
91,5,1,24/07/2024 00:56
91,-8,0,01/08/2024 02:56
91,1,1,02/08/2024 20:33
91,3,0,03/08/2024 09:06
91,9,1,03/08/2024 13:24
91,1,0,05/08/2024 12:36
91,7,1,19/08/2024 19:17
91,1,0,20/08/2024 10:28
91,2,1,05/09/2024 18:04
91,5,0,13/09/2024 23:26
91,-5,1,14/09/2024 22:21
91,-5,0,17/09/2024 18:24
91,-2,1,18/09/2024 18:32
91,6,0,19/09/2024 14:54
91,-7,1,20/09/2024 05:41
91,-7,0,23/09/2024 16:01
91,-5,1,24/09/2024 03:07
92,-9,0,06/01/2023 06:40
92,6,1,14/01/2023 07:43
92,-10,0,21/01/2023 16:06
92,0,1,30/01/2023 08:11
92,-9,0,31/01/2023 23:40
92,-2,1,05/02/2023 08:48
92,0,0,05/02/2023 11:59
92,9,1,13/02/2023 17:07
92,-7,0,15/02/2023 07:46
92,3,1,18/02/2023 01:15
92,-2,0,18/02/2023 12:31
92,-1,1,19/02/2023 18:01
92,1,0,24/02/2023 03:58
92,8,1,28/02/2023 06:41
92,-10,0,05/03/2023 21:15
92,-8,1,06/03/2023 23:24
92,8,0,09/03/2023 15:11
92,3,1,10/03/2023 04:29
92,2,0,11/03/2023 18:26
92,-10,1,13/03/2023 10:20
92,-8,0,18/03/2023 03:58
92,9,1,18/03/2023 04:29
92,-8,0,18/03/2023 09:56
92,-7,1,20/03/2023 02:49
92,-9,0,27/03/2023 03:04
92,-3,1,27/03/2023 21:44
92,-3,0,30/03/2023 19:19
92,-10,1,01/04/2023 17:41
92,-1,0,02/04/2023 02:22
92,-7,1,03/04/2023 19:36
92,4,0,03/04/2023 20:59
92,-5,1,12/04/2023 04:03
92,-2,0,14/04/2023 13:10
92,6,1,15/04/2023 22:59
92,-7,0,16/04/2023 06:16
92,4,1,19/04/2023 03:45
92,9,0,23/04/2023 10:15
92,-1,1,30/04/2023 05:41
92,-2,0,13/05/2023 23:21
92,-1,1,26/05/2023 04:47
92,-8,0,06/06/2023 07:18
92,8,1,19/06/2023 05:41
92,-5,0,22/06/2023 10:44
92,9,1,22/06/2023 12:31
92,9,0,22/06/2023 18:13
92,-7,1,26/06/2023 14:18
92,1,0,09/07/2023 00:36
92,-9,1,09/07/2023 05:05
92,6,0,17/07/2023 14:07
92,9,1,19/07/2023 22:40
92,9,0,21/07/2023 14:57
92,1,1,21/07/2023 20:43
92,-4,0,29/07/2023 04:14
92,9,1,01/08/2023 18:24
92,-1,0,03/08/2023 14:23
92,8,1,04/08/2023 09:18
92,-7,0,05/08/2023 22:39
92,1,1,06/08/2023 04:35
92,1,0,12/08/2023 15:20
92,-3,1,18/08/2023 10:52
92,8,0,23/08/2023 11:23
92,8,1,25/08/2023 16:48
92,-5,0,26/08/2023 16:24
92,-3,1,02/09/2023 21:09
92,1,0,07/09/2023 02:26
92,0,1,20/09/2023 10:19
92,2,0,21/09/2023 22:36
92,1,1,25/09/2023 16:23
92,-4,0,26/09/2023 16:03
92,5,1,29/09/2023 02:18
92,2,0,03/10/2023 03:47
92,3,1,06/10/2023 05:23
92,-7,0,15/10/2023 05:08
92,-10,1,15/10/2023 07:07
92,7,0,16/10/2023 13:21
92,7,1,18/10/2023 14:42
92,-7,0,24/10/2023 11:39
92,-10,1,24/10/2023 23:34
92,-1,0,25/10/2023 21:07
92,5,1,26/10/2023 06:14
92,-2,0,27/10/2023 20:39
92,-10,1,27/10/2023 21:38
92,-5,0,29/10/2023 12:10
92,-7,1,30/10/2023 09:24
92,6,0,04/11/2023 16:20
92,-9,1,06/11/2023 04:08
92,3,0,06/11/2023 07:08
92,8,1,08/11/2023 03:03
92,-7,0,09/11/2023 13:35
92,9,1,10/11/2023 04:58
92,0,0,12/11/2023 22:33
92,5,1,15/11/2023 06:39
92,4,0,19/11/2023 01:59
92,-3,1,19/11/2023 15:27
92,-4,0,21/11/2023 07:41
92,3,1,22/11/2023 21:03
92,-4,0,03/12/2023 17:32
92,8,1,05/12/2023 02:58
92,8,0,10/12/2023 18:37
92,-6,1,10/12/2023 22:14
92,9,0,23/12/2023 02:51
92,2,1,23/12/2023 18:02
92,-3,0,29/12/2023 04:44
92,7,1,30/12/2023 07:06
92,-4,0,04/01/2024 10:04
92,0,1,08/01/2024 02:45
92,-8,0,08/01/2024 07:02
92,-6,1,10/01/2024 12:30
92,-1,0,10/01/2024 21:15
92,-2,1,14/01/2024 21:58
92,0,0,18/01/2024 12:06
92,-7,1,23/01/2024 21:08
92,-7,0,26/01/2024 09:21
92,6,1,26/01/2024 17:21
92,-3,0,28/01/2024 03:28
92,-3,1,29/01/2024 08:18
92,-2,0,31/01/2024 00:21
92,-7,1,02/02/2024 07:46
92,-6,0,05/02/2024 07:45
92,-5,1,05/02/2024 20:35
92,-2,0,18/02/2024 00:31
92,9,1,19/02/2024 22:07
92,-10,0,20/02/2024 07:20
92,3,1,24/02/2024 11:51
92,-9,0,26/02/2024 06:55
92,8,1,28/02/2024 22:37
92,6,0,09/03/2024 23:10
92,9,1,13/03/2024 22:07
92,-2,0,21/03/2024 04:42
92,7,1,25/03/2024 19:19
92,-3,0,29/03/2024 08:58
92,7,1,30/03/2024 11:29
92,-6,0,31/03/2024 14:39
92,-2,1,01/04/2024 06:25
92,3,0,01/04/2024 19:27
92,0,1,02/04/2024 06:03
92,0,0,04/04/2024 04:23
92,2,1,07/04/2024 00:59
92,-10,0,17/04/2024 16:51
92,1,1,23/04/2024 03:18
92,5,0,25/04/2024 13:52
92,-1,1,28/04/2024 03:03
92,6,0,09/05/2024 21:28
92,7,1,14/05/2024 03:35
92,3,0,14/05/2024 05:46
92,-6,1,14/05/2024 14:45
92,-10,0,15/05/2024 02:21
92,-10,1,16/05/2024 15:36
92,8,0,22/05/2024 15:15
92,-10,1,26/05/2024 04:58
92,1,0,27/05/2024 06:34
92,-1,1,01/06/2024 04:24
92,2,0,01/06/2024 21:26
92,-8,1,02/06/2024 22:34
92,-7,0,06/06/2024 14:50
92,-7,1,18/06/2024 15:52
92,6,0,21/06/2024 11:56
92,-3,1,25/06/2024 07:24
92,-6,0,25/06/2024 22:44
92,1,1,28/06/2024 08:04
92,-1,0,04/07/2024 19:37
92,-1,1,06/07/2024 09:09
92,3,0,09/07/2024 06:46
92,-2,1,12/07/2024 16:56
92,-10,0,15/07/2024 16:42
92,8,1,16/07/2024 05:02
92,2,0,18/07/2024 21:17
92,-1,1,20/07/2024 13:36
92,-4,0,26/07/2024 05:01
92,-4,1,27/07/2024 16:08
92,1,0,15/08/2024 23:34
92,-7,1,16/08/2024 13:47
92,-3,0,17/08/2024 01:53
92,-2,1,19/08/2024 02:38
92,8,0,19/08/2024 17:44
92,4,1,22/08/2024 22:13
92,-10,0,03/09/2024 04:33
92,7,1,04/09/2024 09:36
92,-1,0,09/09/2024 11:27
92,4,1,13/09/2024 15:11
92,8,0,16/09/2024 03:38
92,2,1,18/09/2024 22:42
92,3,0,21/09/2024 03:13
92,3,1,25/09/2024 10:20
92,1,0,25/09/2024 21:30
93,-7,1,09/01/2023 05:23
93,-4,0,09/01/2023 09:45
93,-9,1,14/01/2023 02:20
93,-7,0,14/01/2023 18:55
93,-3,1,19/01/2023 06:18
